stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
5149,,"KYRENE RD & PECAN PL",,  33.341015,-111.945801
515,,"MCDOWELL RD & 46TH ST",,  33.465569,-111.982796
5150,,"KYRENE RD & OXFORD DR",,  33.373707,-111.946075
5151,,"KYRENE RD & VERDE ST",,  33.344997,-111.945908
5152,,"LEWIS & COURY AVE",,  33.381992,-111.828453
5153,,"MCALLISTER AVE & APACHE",,  33.415428,-111.930580
5154,,"MCCLINTOCK DR & OXFORD DR",,  33.375797,-111.910187
5155,,"MCCLINTOCK DR & ALAMEDA DR",,  33.399792,-111.909225
5156,,"MCCLINTOCK DR & APACHE BLVD",,  33.413792,-111.909210
5157,,"MCCLINTOCK DR & BASELINE RD",,  33.378197,-111.909340
5158,,"MCCLINTOCK DR & BELL DE MAR DR",,  33.359509,-111.911369
5159,,"MCCLINTOCK DR & BROADWAY RD",,  33.406994,-111.909203
516,,"MCDOWELL RD & 51ST ST",,  33.465515,-111.971550
5160,,"MCCLINTOCK DR & CAMPUS DR",,  33.397991,-111.909203
5161,,"MCCLINTOCK DR & CARSON DR",,  33.383713,-111.909317
5162,,"MCCLINTOCK DR & DAVA DR",,  33.354031,-111.911301
5163,,"MCCLINTOCK DR & DON CARLOS AVE",,  33.417007,-111.909195
5164,,"MCCLINTOCK DR & DUNBAR DR",,  33.379692,-111.909348
5165,,"MCCLINTOCK DR & GUADALUPE RD",,  33.363491,-111.911362
5166,,"MCCLINTOCK DR & LAGUNA DR",,  33.390579,-111.909294
5167,,"MCCLINTOCK DR & LIBRA DR",,  33.365307,-111.911369
5168,,"MCCLINTOCK DR & PALMCROFT DR",,  33.403797,-111.909241
5169,,"MCCLINTOCK DR & RIO SALADO PKWY",,  33.428493,-111.909210
517,,"MCDOWELL RD & 9TH ST",,  33.465656,-112.062187
5170,,"MCCLINTOCK DR & SOUTHERN AVE",,  33.392303,-111.909256
5171,,"MCCLINTOCK DR & SOUTHSHORE DR",,  33.371994,-111.911369
5172,,"MCCLINTOCK DR & UNIVERSITY DR",,  33.421795,-111.909157
5173,,"MCCLINTOCK DR & WATSON DR",,  33.369190,-111.911377
5174,,"MCCLINTOCK DR & SOUTHERN AVE",,  33.394325,-111.909248
5175,,"MCCLINTOCK DR & MINTON DR",,  33.382298,-111.909355
5176,,"MCCLINTOCK DR & HERMOSA DR",,  33.387775,-111.909286
5177,,"MCCLINTOCK DR & 8TH ST",,  33.419811,-111.909180
5178,,"MESA DR & 10TH AVE",,  33.396694,-111.823029
5179,,"MESA DR & 2ND AVE",,  33.410294,-111.823029
5180,,"MESA DR & BROADWAY RD",,  33.407303,-111.823067
5182,,"MESA DR & MAIN ST",,  33.414700,-111.823029
5183,,"MESA DR & MARILYN AVE",,  33.402813,-111.823059
5184,,"MESA DR & MILLETT AVE",,  33.399029,-111.823059
5185,,"MESA DR & SOUTHERN AVE",,  33.392807,-111.823029
5186,,"MILL AVE & OXFORD DR",,  33.373512,-111.937469
5187,,"MILL AVE & PEBBLE BEACH DR",,  33.389999,-111.939651
5188,,"MILL AVE & BROADMOR DR",,  33.402828,-111.939842
519,,"MCDOWELL RD & HAYDEN RD",,  33.465561,-111.910057
5190,,"MILL AVE & ALL AMERICAN WY",,  33.371479,-111.935371
5191,,"MILL AVE & 10TH ST",,  33.418655,-111.940048
5193,,"MILL AVE & 13TH ST",,  33.414001,-111.940010
5194,,"MILL AVE & 3RD ST",,  33.426998,-111.940117
5196,,"MILL AVE & 5TH ST",,  33.425201,-111.940063
5197,,"MILL AVE & 6TH ST",,  33.424198,-111.940063
5198,,"MILL AVE & 7TH ST",,  33.423077,-111.940063
5199,,"MILL AVE & ALAMEDA DR",,  33.399807,-111.939774
52,,"BASELINE RD & 20TH ST",,  33.377655,-112.039513
5200,,"MILL AVE & BASELINE RD",,  33.377693,-111.939438
5201,,"MILL AVE & CARTER DR",,  33.382706,-111.939522
5202,,"MILL AVE & DEL RIO DR",,  33.397694,-111.939735
5203,,"MILL AVE & ELLIS DR",,  33.380302,-111.939491
5204,,"MILL AVE & GENEVA DR",,  33.394695,-111.939720
5206,,"MILL AVE & HERMOSA DR",,  33.387794,-111.939621
5209,,"MILL AVE & SOUTHERN AVE",,  33.392502,-111.939674
5210,,"MILL AVE & UNIVERSITY DR",,  33.421505,-111.940102
5211,,"MILL AVE & BROADWAY RD",,  33.407791,-111.939980
5213,,"PACKARD DR -- RIO SALADO PKWY & 6TH ST",,  33.427055,-111.929375
5214,,"PACKARD DR & 6TH ST",,  33.424717,-111.929321
5215,,"POWER RD & BAYWOOD AVE",,  33.409801,-111.684654
5216,,"POWER RD & BROADWAY RD",,  33.408005,-111.684662
5217,,"POWER RD & MAIN ST",,  33.415199,-111.684601
5218,,"POWER RD & VIA ROSSMOOR BLVD",,  33.398701,-111.684769
5220,,"POWER RD & SOUTHERN AVE",,  33.393509,-111.684853
5221,,"POWER RD & SUPERSTITION SPRINGS BLVD",,  33.383213,-111.685684
5222,,"POWER RD & HAMPTON AVE",,  33.390541,-111.684868
5229,,"PRIEST DR & 18TH ST",,  33.409302,-111.960884
5230,,"PRIEST DR & 11TH ST",,  33.417316,-111.960938
5231,,"PRIEST DR & DARROW DR",,  33.380287,-111.961998
5232,,"PRIEST DR & 14TH ST",,  33.412800,-111.960892
5233,,"PRIEST DR & 5TH ST",,  33.425209,-111.960991
5235,,"PRIEST DR & ALAMEDA DR",,  33.399811,-111.960876
5236,,"PRIEST DR & AZ MILLS EAST",,  33.383995,-111.960991
5237,,"PRIEST DR & BASELINE RD",,  33.378059,-111.963257
5239,,"PRIEST DR & BELL DE MAR DR",,  33.357494,-111.963264
5240,,"PRIEST DR & BROADWAY RD",,  33.407009,-111.960876
5242,,"PRIEST DR & DRAKE DR",,  33.354694,-111.963249
5243,,"PRIEST DR & FAIRMONT DR",,  33.396008,-111.960861
5244,,"PRIEST DR & GROVE PKWY",,  33.351120,-111.962990
5245,,"PRIEST DR & LA JOLLA DR",,  33.389797,-111.960884
5246,,"48TH ST & MINTON DR",,  33.381958,-111.978279
5247,,"PRIEST DR & RIO SALADO PKWY",,  33.428711,-111.960999
5248,,"PRIEST DR & SOUTHERN AVE",,  33.392212,-111.960899
5249,,"PRIEST DR & TODD DR",,  33.352280,-111.963272
5250,,"PRIEST DR & UNIVERSITY DR",,  33.421307,-111.961006
5253,,"RECKER RD -- ARBOR AVE & BROADWAY RD",,  33.410194,-111.702011
5255,,"RIVER PKWY & TECHNOLOGY CIR",,  33.345078,-111.897255
5257,,"RIVER PKWY & CENTENNIAL CIR",,  33.339451,-111.899178
5258,,"RURAL RD & SPENCE AVE",,  33.412712,-111.926407
5259,,"RURAL RD & LA VIEVE LN",,  33.331196,-111.928482
5260,,"RURAL RD & 6TH ST",,  33.423996,-111.926384
5261,,"RURAL RD & ALAMEDA DR",,  33.399708,-111.926422
5262,,"RURAL RD & ALEXANDER BLVD",,  33.323513,-111.928406
5263,,"RURAL RD & APACHE BLVD",,  33.415180,-111.926384
5264,,"RURAL RD & BASELINE RD",,  33.377811,-111.928780
5265,,"RURAL RD & BELL DE MAR DR",,  33.357502,-111.928658
5266,,"RURAL RD & BROADMOR DR",,  33.403202,-111.926422
5268,,"RURAL RD & CARTER DR",,  33.381031,-111.927780
5269,,"RURAL RD & CARVER RD",,  33.341698,-111.928566
5270,,"RURAL RD & CORNELL DR",,  33.371830,-111.928780
5271,,"RURAL RD & DIVOT DR",,  33.355434,-111.928589
5272,,"RURAL RD & EL FREDA DR",,  33.337292,-111.928474
5273,,"RURAL RD & ELLIOT RD",,  33.348701,-111.928574
5274,,"RURAL RD & BROADWAY RD",,  33.407722,-111.926399
5275,,"RURAL RD & GENEVA DR",,  33.394794,-111.926506
5276,,"RURAL RD & GUADALUPE RD",,  33.363308,-111.928658
5277,,"RURAL RD & HERMOSA DR",,  33.387291,-111.926506
5278,,"RURAL RD & LA JOLLA DR",,  33.389194,-111.926506
5279,,"RURAL RD & MINTON DR",,  33.379494,-111.928703
5280,,"RURAL RD & OXFORD DR",,  33.374817,-111.928772
5282,,"RURAL RD & RIO SALADO PKWY",,  33.428333,-111.926437
5283,,"RURAL RD & SECRETARIAT DR",,  33.344204,-111.928543
5284,,"RURAL RD & SOUTHERN AVE",,  33.392769,-111.926422
5285,,"RURAL RD & STRAHAN DR",,  33.360699,-111.928665
5286,,"RURAL RD & SUPERSTITION FRWY",,  33.384293,-111.926636
5287,,"RURAL RD & TERRACE RD",,  33.418194,-111.926353
5289,,"RURAL RD & VINEDO LN",,  33.346004,-111.928574
5290,,"RURAL RD & WARNER RD",,  33.334206,-111.928497
5291,,"RURAL RD & WESLEYAN DR",,  33.397308,-111.926476
5292,,"RURAL RD & WESTCHESTER DR",,  33.367012,-111.928711
5293,,"RURAL RD & KNOX RD",,  33.327717,-111.928375
5294,,"RURAL RD & TODD DR",,  33.352989,-111.928650
5295,,"SMITH RD & ORANGE ST",,  33.418312,-111.900558
5296,,"STAPLEY DR & JARVIS AVE",,  33.410202,-111.805450
5297,,"STAPLEY DR & 6TH AVE",,  33.403816,-111.805450
5298,,"STAPLEY DR & 8TH AVE",,  33.400196,-111.805496
5299,,"STAPLEY DR & BROADWAY RD",,  33.407497,-111.805428
53,,"BASELINE RD & 27TH ST",,  33.377750,-112.026749
5300,,"STAPLEY DR & EMERALD AVE",,  33.395996,-111.805519
5301,,"STAPLEY DR & HARMONY AVE",,  33.388546,-111.805679
5303,,"STAPLEY DR & MAIN ST",,  33.414703,-111.805412
5304,,"STAPLEY DR & SOUTHERN AVE",,  33.392998,-111.805550
5317,,"GAMMAGE PKWY -- FOREST & MILL AVE",,  33.417698,-111.938004
5318,,"2ND ST & SCOTTSDALE RD",,  33.491318,-111.926445
5319,,"WB E 2ND ST NS N DRINKWATER BLVD N WELLS",,  33.491318,-111.923004
532,,"MCKELLIPS RD & SCOTTSDALE RD",,  33.451206,-111.925308
5324,,"5TH ST & MYRTLE AVE",,  33.425556,-111.938385
5325,,"8TH ST & UNA AVE",,  33.419579,-111.912964
5328,,"ALAMEDA DR & COLLEGE AVE",,  33.400219,-111.935310
5329,,"ALAMEDA DR & MILL AVE",,  33.400158,-111.938698
533,,"MCKELLIPS RD & STAPLEY DR",,  33.451393,-111.803802
5330,,"ALAMEDA DR & RURAL RD",,  33.400291,-111.926811
5332,,"APACHE BLVD & COLLEGE AVE",,  33.414772,-111.935204
5335,,"APACHE BLVD & MCALLISTER AVE",,  33.414803,-111.931198
5344,,"APACHE BLVD & LEBANON LN",,  33.414875,-111.886002
5348,,"ARBOR AVE & PINNULE CIR",,  33.411179,-111.695869
5349,,"ARBOR AVE -- PINNULE CIR & RECKER RD",,  33.412777,-111.697029
5350,,"ARBOR AVE & RECKER RD",,  33.413765,-111.701294
5353,,"BASELINE RD & 14TH ST",,  33.377823,-112.053207
5354,,"BASELINE RD & 36TH ST",,  33.378155,-112.004539
5355,,"BASELINE RD & 42ND PL",,  33.378174,-111.992790
5356,,"BASELINE RD & 46TH ST",,  33.378208,-111.984818
5357,,"BASELINE RD & 9TH ST",,  33.377808,-112.062012
5358,,"BASELINE RD & KENWOOD LN",,  33.378521,-111.903496
5359,,"BASELINE RD & JESSE OWENS PKWY",,  33.377804,-112.069992
536,,"MICHIGAN AVE -- 32ND ST & 34TH ST",,  33.651787,-112.012787
5361,,"BASELINE RD & 10TH ST",,  33.377823,-112.058701
5362,,"BASELINE RD & 16TH ST",,  33.377827,-112.048004
5363,,"BASELINE RD & 20TH ST",,  33.377819,-112.039307
5364,,"BASELINE RD & 24TH ST",,  33.377884,-112.030724
5365,,"BASELINE RD & 28TH ST",,  33.377964,-112.023582
5366,,"BASELINE RD & 32ND ST",,  33.378086,-112.013321
5367,,"BASELINE RD & 40TH ST",,  33.378147,-111.996193
5368,,"BASELINE RD & 44TH ST",,  33.378185,-111.987206
5369,,"BASELINE RD & 48TH ST",,  33.378254,-111.979195
5370,,"BASELINE RD & 78TH ST",,  33.379314,-111.663017
5371,,"BASELINE RD & COLLEGE AVE",,  33.378319,-111.936005
5372,,"BASELINE RD & COUNTRY CLUB WY",,  33.378529,-111.900803
5373,,"BASELINE RD & PRICE RD",,  33.378525,-111.894203
5374,,"BASELINE RD & RIVER DR",,  33.378536,-111.897507
5375,,"BASELINE RD & RURAL RD",,  33.378330,-111.929497
5376,,"BASELINE RD & SOSSAMAN RD",,  33.379341,-111.667999
5379,,"BASELINE RD & 38TH PL",,  33.378139,-112.001198
5380,,"BASELINE RD & 7TH ST",,  33.377819,-112.065697
5381,,"BASELINE RD & MCCLINTOCK DR",,  33.378494,-111.907181
5382,,"BAYWOOD AVE & DIEGO CIR",,  33.410465,-111.691925
5383,,"BAYWOOD AVE & POWER RD",,  33.410419,-111.685806
5384,,"BELL RD & 18TH ST",,  33.640495,-112.044205
5385,,"BELL RD & 34TH WY",,  33.640694,-112.007805
5386,,"BELL RD & 36TH ST",,  33.640694,-112.005005
5387,,"BELL RD & 61ST PL",,  33.640491,-111.949203
5388,,"BELL RD & 12TH ST",,  33.640404,-112.057968
5389,,"BELL RD & 14TH ST",,  33.640457,-112.053619
5390,,"BELL RD & 16TH ST",,  33.640491,-112.048805
5391,,"BELL RD & 20TH ST",,  33.640491,-112.040009
5392,,"BELL RD & 26TH ST",,  33.640694,-112.027206
5393,,"BELL RD & 28TH ST",,  33.640694,-112.022705
5394,,"BELL RD & 30TH ST",,  33.640659,-112.018280
5395,,"BELL RD & 32ND ST",,  33.640675,-112.014015
5396,,"BELL RD & 3RD ST",,  33.640331,-112.070206
5397,,"BELL RD & 40TH ST",,  33.640793,-111.996704
5398,,"BELL RD & 41ST ST",,  33.640793,-111.993507
5399,,"BELL RD & 44TH ST",,  33.640694,-111.987206
54,,"BASELINE RD & 32ND ST",,  33.377937,-112.012306
5400,,"BELL RD & 47TH ST",,  33.640793,-111.980705
5401,,"BELL RD & 52ND ST",,  33.640694,-111.969208
5402,,"BELL RD & 54TH ST",,  33.640564,-111.965004
5403,,"BELL RD & 56TH ST",,  33.640537,-111.960510
5404,,"BELL RD & 58TH WY",,  33.640499,-111.954964
5405,,"BELL RD & 60TH ST",,  33.640495,-111.951805
5406,,"BELL RD & 64TH ST",,  33.640694,-111.943207
5407,,"BELL RD & 66TH ST",,  33.640388,-111.938705
5408,,"BELL RD & 68TH ST",,  33.639992,-111.934006
5409,,"BELL RD & 7TH ST",,  33.640369,-112.066208
5410,,"BELL RD & 9TH ST",,  33.640415,-112.061707
5411,,"BELL RD & CAVE CREEK RD",,  33.640694,-112.031303
5412,,"BELL RD & TATUM BLVD",,  33.640629,-111.978004
5413,,"BELL RD -- 40TH ST & 38TH ST",,  33.640793,-111.999504
5414,,"BELL RD -- SCOTTSDALE RD & 68TH WY",,  33.638920,-111.928848
5415,,"BETHANY HOME RD & 10TH ST",,  33.523800,-112.060768
5416,,"BETHANY HOME RD & 12TH ST",,  33.523796,-112.056808
5417,,"BETHANY HOME RD & 16TH ST",,  33.523785,-112.048012
5418,,"BETHANY HOME RD & 3RD ST",,  33.523830,-112.069809
5419,,"BETHANY HOME RD & 7TH ST",,  33.523811,-112.065514
5420,,"BETHANY HOME RD & 13TH PL",,  33.523808,-112.052818
5421,,"BROADWAY RD & 34TH ST",,  33.408283,-111.758316
5423,,"BROADWAY RD & 12TH ST",,  33.406799,-112.056007
5424,,"BROADWAY RD & 14TH ST",,  33.406834,-112.051811
5425,,"BROADWAY RD & 16TH ST",,  33.406830,-112.047310
5426,,"BROADWAY RD & 18TH ST",,  33.406853,-112.041763
5427,,"BROADWAY RD & 20TH ST",,  33.406868,-112.038712
5428,,"BROADWAY RD & 22ND ST",,  33.406921,-112.035011
5429,,"BROADWAY RD & 24TH ST",,  33.406994,-112.030205
5430,,"BROADWAY RD & 24TH ST",,  33.408195,-111.780006
5431,,"BROADWAY RD & 25TH ST",,  33.406994,-112.027206
5432,,"BROADWAY RD & 27TH ST",,  33.406994,-112.024307
5433,,"BROADWAY RD & 28TH ST",,  33.407009,-112.021507
5434,,"BROADWAY RD & 30TH ST",,  33.407051,-112.017204
5435,,"BROADWAY RD & 31ST ST",,  33.408249,-111.764839
5436,,"BROADWAY RD & 32ND ST",,  33.407082,-112.013206
5437,,"BROADWAY RD & 34TH ST",,  33.407192,-112.008705
5438,,"BROADWAY RD & 36TH ST",,  33.407192,-112.004509
5439,,"BROADWAY RD & 38TH ST",,  33.407276,-111.999847
5440,,"BROADWAY RD & 40TH ST",,  33.407333,-111.995804
5441,,"BROADWAY RD & 41ST ST",,  33.407352,-111.993210
5442,,"BROADWAY RD & 43RD PL",,  33.407364,-111.988503
5443,,"BROADWAY RD & 46TH PL",,  33.407391,-111.981712
5444,,"BROADWAY RD & 48TH ST",,  33.407375,-111.978806
5445,,"BROADWAY RD & 48TH ST",,  33.408386,-111.728012
5446,,"BROADWAY RD & 4TH ST",,  33.406773,-112.068802
5447,,"BROADWAY RD & 56TH ST",,  33.408508,-111.710312
5449,,"BROADWAY RD & 7TH ST",,  33.406761,-112.065002
5450,,"BROADWAY RD & 9TH ST",,  33.406780,-112.060715
5451,,"BROADWAY RD & BARKLEY",,  33.408020,-111.800003
5452,,"BROADWAY RD & CHESTNUT",,  33.408184,-111.784302
5453,,"BROADWAY RD & COUNTRY CLUB WY",,  33.407566,-111.901215
5454,,"BROADWAY RD & DORSEY LN",,  33.407593,-111.917892
5455,,"BROADWAY RD & ELM ST",,  33.407593,-111.914009
5456,,"BROADWAY RD & GILBERT RD",,  33.408218,-111.788719
5457,,"BROADWAY RD & GREENFIELD RD",,  33.408344,-111.736801
5458,,"BROADWAY RD & HIGLEY RD",,  33.408436,-111.719498
5459,,"BROADWAY RD & HOBSON",,  33.407837,-111.819008
5460,,"BROADWAY RD & HORNE",,  33.407890,-111.814407
5461,,"BROADWAY RD & JENTILLY LN",,  33.407581,-111.923813
5462,,"BROADWAY RD & LESUEUR",,  33.407829,-111.820808
5463,,"BROADWAY RD & LINDSAY RD",,  33.408230,-111.771423
5464,,"BROADWAY RD & LOS FELIZ DR",,  33.407570,-111.904510
5465,,"BROADWAY RD & MAPLE",,  33.408310,-111.748512
5466,,"BROADWAY RD & MCCLINTOCK DR",,  33.407593,-111.909706
5467,,"BROADWAY RD & MACDONALD",,  33.407883,-111.834503
5468,,"BROADWAY RD & NORWALK",,  33.408318,-111.743202
5469,,"BROADWAY RD & POMEROY",,  33.407810,-111.823837
5470,,"BROADWAY RD & PRICE RD",,  33.407536,-111.892303
5472,,"BROADWAY RD & QUINN",,  33.408367,-111.732208
5473,,"BROADWAY RD & RACINE",,  33.408413,-111.724991
5474,,"BROADWAY RD & RURAL RD",,  33.407578,-111.926476
5475,,"BROADWAY RD & SIRRINE",,  33.407871,-111.829208
5476,,"BROADWAY RD & SOLOMON",,  33.407921,-111.810303
5478,,"BROADWAY RD & STAPLEY DR",,  33.407993,-111.805710
5479,,"BROADWAY RD & SUNNYVALE",,  33.408482,-111.715004
5480,,"BROADWAY RD & VAL VISTA DR",,  33.408295,-111.754005
5481,,"BROADWAY RD & VENTURA DR",,  33.407562,-111.930702
5482,,"BROADWAY RD & WILLIAMS",,  33.408085,-111.795303
5483,,"BROADWAY RD & WINDSOR",,  33.408192,-111.774307
5484,,"BROADWAY RD -- 45TH ST & 44TH PL",,  33.407372,-111.984802
5485,,"BROADWAY RD -- DORSEY LN & TERRACE RD",,  33.407597,-111.920700
5486,,"BROADWAY RD -- OAKLAND & NORWALK",,  33.408337,-111.741493
5488,,"BROADWAY RD & RIVER DR",,  33.407562,-111.897301
5489,,"BROADWAY RD & COLLEGE AVE",,  33.407524,-111.933754
549,,"MORELAND ST & 11TH ST",,  33.461128,-112.058609
5491,,"BROWN RD & PASADENA",,  33.434982,-111.826706
5492,,"BROWN RD & 23RD ST",,  33.437286,-111.781792
5493,,"BROWN RD & 25TH ST",,  33.437279,-111.777008
5494,,"BROWN RD & 32ND ST",,  33.437405,-111.762413
5495,,"BROWN RD & 46TH ST",,  33.437355,-111.732300
5496,,"BROWN RD & 48TH ST",,  33.437366,-111.727821
5497,,"BROWN RD & GREENFIELD RD",,  33.437321,-111.736710
5498,,"BROWN RD & HIGLEY RD",,  33.437397,-111.719711
5499,,"BROWN RD & LINDSAY RD",,  33.437313,-111.771301
55,,"BASELINE RD & 36TH ST",,  33.377975,-112.005379
550,,"MOUNTAIN VIEW RD & 90TH PL",,  33.574692,-111.884209
5500,,"BROWN RD & MESA DR",,  33.435619,-111.822998
5501,,"BROWN RD & NORWALK",,  33.437317,-111.742805
5502,,"BROWN RD & ROSEMONT",,  33.437382,-111.724007
5503,,"BROWN RD & VAL VISTA DR",,  33.437393,-111.754211
5504,,"BROWN RD & GRAND COURT",,  33.435429,-111.824539
5505,,"BROWN RD -- PASADENA & CENTER ST",,  33.434986,-111.828506
5506,,"BROWN RD & MIRA MAR CIR",,  33.437428,-111.757324
5507,,"BUCKEYE RD & 10TH ST",,  33.436867,-112.060204
5508,,"BUCKEYE RD & 13TH ST",,  33.436867,-112.055008
5509,,"BUCKEYE RD & 14TH ST",,  33.436855,-112.052505
5510,,"BUCKEYE RD & 16TH ST",,  33.436867,-112.048210
5511,,"BUCKEYE RD & 24TH ST",,  33.436852,-112.035202
5513,,"BUCKEYE RD & 7TH ST",,  33.436874,-112.065811
5516,,"BUCKEYE RD & SKY HARBOR CIR",,  33.436852,-112.043808
5517,,"BUCKEYE RD & 11TH ST",,  33.436863,-112.057808
5518,,"BUCKEYE RD & 27TH ST",,  33.436829,-112.024208
552,,"NORTHERN AVE & 12TH ST --EASTBOUND",,  33.552967,-112.056107
5520,,"BUCKEYE RD & 4TH ST",,  33.436878,-112.068504
5521,,"BUCKEYE RD & SKY HARBOR CIR",,  33.436855,-112.040710
5523,,"CACTUS RD & 24TH ST",,  33.596794,-112.031006
5524,,"CACTUS RD & 27TH ST",,  33.596889,-112.024811
5525,,"CACTUS RD & 28TH ST",,  33.596992,-112.022209
5526,,"CACTUS RD & 30TH ST",,  33.596992,-112.017708
5527,,"CACTUS RD & 32ND ST",,  33.597054,-112.013718
5528,,"CACTUS RD & 36TH ST",,  33.597076,-112.005005
5529,,"CACTUS RD & 38TH ST",,  33.597195,-112.000504
553,,"NORTHERN AVE & 13TH ST --EASTBOUND",,  33.553047,-112.054031
5530,,"CACTUS RD & 40TH ST",,  33.597195,-111.996307
5531,,"CACTUS RD & 42ND ST",,  33.597794,-111.992203
5536,,"CACTUS RD & ESCOBAR WY",,  33.596832,-112.034698
5537,,"CACTUS RD & PARADISE VILLAGE PKWY",,  33.599293,-111.988510
5539,,"CAMELBACK RD & 14TH PL",,  33.509270,-112.051308
554,,"NORTHERN AVE & 14TH ST --EASTBOUND",,  33.553123,-112.051666
5540,,"CAMELBACK RD -- 31ST ST & 29TH ST",,  33.509869,-112.017807
5541,,"CAMELBACK RD & 38TH ST",,  33.509964,-111.999756
5542,,"CAMELBACK RD & 3RD ST",,  33.509312,-112.069313
5543,,"CAMELBACK RD & CAMINO ALLENADA",,  33.501915,-111.957504
5544,,"CAMELBACK RD & LAUNFAL AVE",,  33.508495,-111.976807
5545,,"CAMELBACK RD & RUBICON AVE",,  33.504368,-111.969444
5546,,"CAMELBACK RD & MILLER RD",,  33.502235,-111.916771
5547,,"CAMELBACK RD & 10TH ST",,  33.509274,-112.060814
5548,,"CAMELBACK RD & 12TH ST",,  33.509274,-112.057037
5549,,"CAMELBACK RD & 16TH ST",,  33.509270,-112.047821
555,,"NORTHERN AVE & 3RD ST --EASTBOUND",,  33.552681,-112.068771
5550,,"CAMELBACK RD & 18TH ST",,  33.509342,-112.043701
5551,,"CAMELBACK RD & 20TH ST",,  33.509361,-112.039734
5552,,"CAMELBACK RD & 22ND ST",,  33.509411,-112.035004
5553,,"CAMELBACK RD & 24TH ST",,  33.509430,-112.030815
5554,,"CAMELBACK RD & 26TH ST",,  33.509586,-112.025810
5555,,"CAMELBACK RD & 28TH ST",,  33.509792,-112.022308
5556,,"CAMELBACK RD & 32ND ST",,  33.509995,-112.013504
5557,,"CAMELBACK RD & 34TH ST",,  33.509995,-112.009010
5558,,"CAMELBACK RD & 36TH ST",,  33.509998,-112.003975
5559,,"CAMELBACK RD & 40TH ST",,  33.509930,-111.995811
556,,"NORTHERN AVE & 7TH ST --EASTBOUND",,  33.552494,-112.064804
5560,,"CAMELBACK RD & 44TH ST",,  33.509693,-111.987808
5561,,"CAMELBACK RD & 45TH PL",,  33.509418,-111.982491
5562,,"CAMELBACK RD & 54TH ST",,  33.502052,-111.965286
5563,,"CAMELBACK RD & 56TH ST",,  33.501881,-111.961205
5564,,"CAMELBACK RD & 62ND ST",,  33.502041,-111.948006
5565,,"CAMELBACK RD & 64TH ST",,  33.502193,-111.943810
5566,,"CAMELBACK RD & 68TH ST",,  33.502193,-111.935310
5567,,"CAMELBACK RD & 68TH ST",,  33.501793,-111.934303
5568,,"CAMELBACK RD & 75TH ST",,  33.502243,-111.920807
5569,,"CAMELBACK RD & 7TH ST",,  33.509281,-112.065704
557,,"NORTHERN AVE & CENTRAL AVE --EASTBOUND",,  33.552704,-112.073219
5570,,"CAMELBACK RD & 82ND ST",,  33.502151,-111.904709
5571,,"CAMELBACK RD & ARCADIA DR",,  33.506203,-111.972702
5572,,"CAMELBACK RD & GOLDWATER BLVD",,  33.502213,-111.931465
5573,,"CAMELBACK RD & HAYDEN RD",,  33.502167,-111.909775
5574,,"CAMELBACK RD & HILLTOP RD",,  33.501938,-111.955208
5575,,"CAMELBACK RD & MEDLOCK DR",,  33.509789,-111.991455
5576,,"CAMELBACK RD & MARSHALL WY",,  33.502232,-111.929260
5577,,"CAMELBACK RD & JOKAKE RD",,  33.501995,-111.952507
5578,,"CAMELBACK RD & CENTRAL AVE",,  33.509399,-112.073204
5579,,"CAMELBACK RD & 73RD ST",,  33.502293,-111.922806
558,,"NORTHERN AVE & PUEBLO RD --EASTBOUND",,  33.552624,-112.060516
5583,,"CHANDLER BLVD & KINGSTON ST",,  33.306255,-111.826797
5584,,"CHANDLER BLVD & COLORADO ST",,  33.306107,-111.838303
5585,,"CHANDLER BLVD & COOPER RD",,  33.306496,-111.807495
5586,,"CHANDLER BLVD & DELAWARE ST",,  33.306271,-111.837982
5587,,"CHANDLER BLVD & HAMILTON ST",,  33.306263,-111.833504
5588,,"CHANDLER BLVD & LAKEVIEW BLVD",,  33.306427,-111.811501
5589,,"CHANDLER BLVD & MCQUEEN RD",,  33.306278,-111.824699
5590,,"CHANDLER BLVD & COTTONWOOD ST",,  33.306488,-111.801628
5591,,"CHANDLER BLVD & 46TH ST",,  33.305305,-111.985214
5592,,"CHANDLER BLVD & 48TH ST",,  33.305351,-111.980812
5594,,"CHANDLER BLVD & GILBERT RD",,  33.306499,-111.790176
5596,,"CHANDLER BLVD & EMMETT DR",,  33.306492,-111.797806
5598,,"CHAPARRAL RD & 85TH ST",,  33.509560,-111.897995
5599,,"CHAPARRAL RD & 87TH PL",,  33.509403,-111.893539
56,,"BASELINE RD & 41ST ST",,  33.378025,-111.994827
5600,,"CIVIC CENTER DR & NUNNELEY RD",,  33.331493,-111.785309
5601,,"CIVIC CENTER DR -- PALM ST & GILBERT RD",,  33.330715,-111.788300
5602,,"CURRY RD & COLLEGE AVE",,  33.440300,-111.930977
5609,,"DOBBINS RD & 14TH ST",,  33.363346,-112.053520
5610,,"DOBBINS RD & 16TH ST",,  33.363335,-112.049309
5612,,"ELLIOT RD & STONECREEK BLVD",,  33.350231,-111.760483
5614,,"ELLIOT RD & BURK ST",,  33.350109,-111.781998
5615,,"ELLIOT RD & COLORADO ST",,  33.349808,-111.836502
5616,,"ELLIOT RD & LAKEVIEW DR",,  33.350189,-111.765015
